sample,fastq_1,fastq_2,batch,run
T1-XX-2012-922,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2012-922_S21_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2012-922_S21_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2012-971,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2012-971_S65_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2012-971_S65_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2013-1483,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2013-1483_S64_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2013-1483_S64_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2013-1515,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2013-1515_S39_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2013-1515_S39_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2013-1601,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2013-1601_S35_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2013-1601_S35_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2013-2237,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2013-2237_S18_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2013-2237_S18_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2013-2253,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2013-2253_S42_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2013-2253_S42_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2013-2319,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2013-2319_S47_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2013-2319_S47_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2013-2362,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2013-2362_S44_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2013-2362_S44_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2013-2420,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2013-2420_S32_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2013-2420_S32_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2013-2435,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2013-2435_S43_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2013-2435_S43_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2013-2524,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2013-2524_S29_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2013-2524_S29_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2013-2575,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2013-2575_S30_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2013-2575_S30_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2013-2671,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2013-2671_S29_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2013-2671_S29_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2013-2701,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2013-2701_S32_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2013-2701_S32_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2014-1047,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-1047_S38_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-1047_S38_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2014-1077,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-1077_S68_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-1077_S68_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2014-1081,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-1081_S51_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-1081_S51_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2014-1121,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-1121_S74_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-1121_S74_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2014-1236,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-1236_S66_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-1236_S66_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2014-123,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-123_S56_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-123_S56_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2014-132,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-132_S55_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-132_S55_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2014-1367,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-1367_S59_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-1367_S59_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2014-1377,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-1377_S87_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-1377_S87_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2014-1382,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-1382_S126_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-1382_S126_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2014-185,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-185_S53_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-185_S53_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2014-251,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-251_S69_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-251_S69_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2014-259,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-259_S54_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-259_S54_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2014-353,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-353_S58_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-353_S58_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2014-357,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-357_S52_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-357_S52_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2014-406,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-406_S49_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-406_S49_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2014-466,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-466_S65_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-466_S65_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2014-471,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-471_S62_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-471_S62_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2014-473,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-473_S63_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-473_S63_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2014-56,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-56_S61_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-56_S61_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2014-60,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-60_S60_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-60_S60_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2014-670,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-670_S67_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-670_S67_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2014-70,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-70_S50_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-70_S50_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2014-80,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-80_S20_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-80_S20_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2014-865,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-865_S57_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2014-865_S57_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-1013,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-1013_S43_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-1013_S43_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-1102,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-1102_S28_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-1102_S28_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-112,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-112_S153_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-112_S153_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-1178,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-1178_S84_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-1178_S84_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-1200,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-1200_S53_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-1200_S53_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-1227,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-1227_S83_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-1227_S83_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-1229,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-1229_S71_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-1229_S71_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-1263,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-1263_S22_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-1263_S22_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-1373,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-1373_S50_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-1373_S50_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-1384,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-1384_S87_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-1384_S87_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-1489,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-1489_S128_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-1489_S128_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-1528,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-1528_S85_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-1528_S85_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-1529,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-1529_S157_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-1529_S157_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-154,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-154_S162_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-154_S162_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-155,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-155_S79_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-155_S79_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-1585,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-1585_S76_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-1585_S76_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-1588,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-1588_S86_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-1588_S86_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-160,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-160_S163_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-160_S163_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-1616,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-1616_S75_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-1616_S75_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-191,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-191_S21_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-191_S21_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-210,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-210_S70_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-210_S70_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-257,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-257_S44_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-257_S44_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-311,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-311_S112_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-311_S112_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-336,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-336_S146_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-336_S146_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-360,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-360_S147_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-360_S147_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-382,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-382_S148_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-382_S148_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-439,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-439_S120_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-439_S120_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-458,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-458_S74_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-458_S74_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-460,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-460_S76_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-460_S76_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-506,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-506_S124_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-506_S124_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-511,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-511_S75_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-511_S75_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-536,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-536_S83_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-536_S83_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-543,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-543_S119_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-543_S119_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-547,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-547_S77_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-547_S77_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-625,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-625_S125_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-625_S125_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-644,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-644_S117_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-644_S117_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-688,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-688_S149_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-688_S149_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-694,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-694_S150_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-694_S150_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-69,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-69_S111_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-69_S111_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-758,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-758_S104_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-758_S104_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-780,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-780_S54_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-780_S54_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-807,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-807_S116_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-807_S116_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-827,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-827_S84_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-827_S84_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-872,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-872_S152_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-872_S152_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-87,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-87_S145_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-87_S145_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-897,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-897_S118_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-897_S118_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-928,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-928_S51_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-928_S51_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-936,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-936_S122_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-936_S122_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-948,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-948_S123_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-948_S123_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-949,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-949_S151_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-949_S151_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-960,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-960_S121_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-960_S121_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2015-978,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-978_S105_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2015-978_S105_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2016-1014,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2016-1014_S186_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2016-1014_S186_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2016-1060,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2016-1060_S89_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2016-1060_S89_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
