sample,fastq_1,fastq_2,batch,run
L3947,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L3947_S15_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L3947_S15_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
L4104,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L4104_S21_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L4104_S21_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
L4187,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L4187_S14_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L4187_S14_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
L4378,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L4378_S18_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L4378_S18_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
L4404,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L4404_S4_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L4404_S4_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
L4426,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L4426_S13_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L4426_S13_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
L5005,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5005_S22_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5005_S22_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
L5010,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5010_S17_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5010_S17_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
L5011,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5011_S16_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5011_S16_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
L55555,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L55555_S8_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L55555_S8_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
L5639,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5639_S9_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5639_S9_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
L5693,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5693_S11_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5693_S11_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
L5793,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5793_S5_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5793_S5_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
L5853,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5853_S6_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5853_S6_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
L5928,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5928_S7_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5928_S7_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
L5938,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5938_S12_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5938_S12_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
L5977,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5977_S10_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5977_S10_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
1208,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/1208_S16_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/1208_S16_L001_R2_001.fastq.gz,MT03_MTB_2021-11-24,MT03_MTB_2021-11-24
1289,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/1289_S23_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/1289_S23_L001_R2_001.fastq.gz,MT03_MTB_2021-11-24,MT03_MTB_2021-11-24
1874,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/1874_S6_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/1874_S6_L001_R2_001.fastq.gz,MT03_MTB_2021-11-24,MT03_MTB_2021-11-24
2017,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/2017_S4_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/2017_S4_L001_R2_001.fastq.gz,MT03_MTB_2021-11-24,MT03_MTB_2021-11-24
209,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/209_S2_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/209_S2_L001_R2_001.fastq.gz,MT03_MTB_2021-11-24,MT03_MTB_2021-11-24
2276,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/2276_S12_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/2276_S12_L001_R2_001.fastq.gz,MT03_MTB_2021-11-24,MT03_MTB_2021-11-24
2882,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/2882_S20_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/2882_S20_L001_R2_001.fastq.gz,MT03_MTB_2021-11-24,MT03_MTB_2021-11-24
3871,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/3871_S11_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/3871_S11_L001_R2_001.fastq.gz,MT03_MTB_2021-11-24,MT03_MTB_2021-11-24
4147,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/4147_S13_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/4147_S13_L001_R2_001.fastq.gz,MT03_MTB_2021-11-24,MT03_MTB_2021-11-24
4333,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/4333_S22_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/4333_S22_L001_R2_001.fastq.gz,MT03_MTB_2021-11-24,MT03_MTB_2021-11-24
4787,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/4787_S15_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/4787_S15_L001_R2_001.fastq.gz,MT03_MTB_2021-11-24,MT03_MTB_2021-11-24
4841,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/4841_S19_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/4841_S19_L001_R2_001.fastq.gz,MT03_MTB_2021-11-24,MT03_MTB_2021-11-24
5486,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/5486_S14_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/5486_S14_L001_R2_001.fastq.gz,MT03_MTB_2021-11-24,MT03_MTB_2021-11-24
5506,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/5506_S18_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/5506_S18_L001_R2_001.fastq.gz,MT03_MTB_2021-11-24,MT03_MTB_2021-11-24
5581,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/5581_S7_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/5581_S7_L001_R2_001.fastq.gz,MT03_MTB_2021-11-24,MT03_MTB_2021-11-24
5590,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/5590_S24_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/5590_S24_L001_R2_001.fastq.gz,MT03_MTB_2021-11-24,MT03_MTB_2021-11-24
5668,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/5668_S8_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/5668_S8_L001_R2_001.fastq.gz,MT03_MTB_2021-11-24,MT03_MTB_2021-11-24
578,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/578_S17_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/578_S17_L001_R2_001.fastq.gz,MT03_MTB_2021-11-24,MT03_MTB_2021-11-24
5817,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/5817_S21_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/5817_S21_L001_R2_001.fastq.gz,MT03_MTB_2021-11-24,MT03_MTB_2021-11-24
6744,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/6744_S5_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/6744_S5_L001_R2_001.fastq.gz,MT03_MTB_2021-11-24,MT03_MTB_2021-11-24
674,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/674_S3_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/674_S3_L001_R2_001.fastq.gz,MT03_MTB_2021-11-24,MT03_MTB_2021-11-24
6866,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/6866_S1_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/6866_S1_L001_R2_001.fastq.gz,MT03_MTB_2021-11-24,MT03_MTB_2021-11-24
6943,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/6943_S10_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/6943_S10_L001_R2_001.fastq.gz,MT03_MTB_2021-11-24,MT03_MTB_2021-11-24
6985,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/6985_S9_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/6985_S9_L001_R2_001.fastq.gz,MT03_MTB_2021-11-24,MT03_MTB_2021-11-24
8328-culture,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/8328-culture_S25_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT03_MTB_2021-11-24/8328-culture_S25_L001_R2_001.fastq.gz,MT03_MTB_2021-11-24,MT03_MTB_2021-11-24
10561-7352-culture,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/10561-7352-culture_S24_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/10561-7352-culture_S24_L001_R2_001.fastq.gz,MT04_A10-12_MTB_2021-12-10,MT04_A10-12_MTB_2021-12-10
1850,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/1850_S15_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/1850_S15_L001_R2_001.fastq.gz,MT04_A10-12_MTB_2021-12-10,MT04_A10-12_MTB_2021-12-10
24-CR252,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/24-CR252_S19_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/24-CR252_S19_L001_R2_001.fastq.gz,MT04_A10-12_MTB_2021-12-10,MT04_A10-12_MTB_2021-12-10
25-1915,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/25-1915_S16_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/25-1915_S16_L001_R2_001.fastq.gz,MT04_A10-12_MTB_2021-12-10,MT04_A10-12_MTB_2021-12-10
33-1691,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/33-1691_S20_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/33-1691_S20_L001_R2_001.fastq.gz,MT04_A10-12_MTB_2021-12-10,MT04_A10-12_MTB_2021-12-10
4514-3-7349-culture,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/4514-3-7349-culture_S23_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/4514-3-7349-culture_S23_L001_R2_001.fastq.gz,MT04_A10-12_MTB_2021-12-10,MT04_A10-12_MTB_2021-12-10
45-1639,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/45-1639_S21_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/45-1639_S21_L001_R2_001.fastq.gz,MT04_A10-12_MTB_2021-12-10,MT04_A10-12_MTB_2021-12-10
92762-6909,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/92762-6909_S6_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/92762-6909_S6_L001_R2_001.fastq.gz,MT04_A10-12_MTB_2021-12-10,MT04_A10-12_MTB_2021-12-10
92766-6891,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/92766-6891_S5_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/92766-6891_S5_L001_R2_001.fastq.gz,MT04_A10-12_MTB_2021-12-10,MT04_A10-12_MTB_2021-12-10
92772-6892,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/92772-6892_S8_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/92772-6892_S8_L001_R2_001.fastq.gz,MT04_A10-12_MTB_2021-12-10,MT04_A10-12_MTB_2021-12-10
CI226380,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/CI226380_S4_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/CI226380_S4_L001_R2_001.fastq.gz,MT04_A10-12_MTB_2021-12-10,MT04_A10-12_MTB_2021-12-10
CR1687,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/CR1687_S1_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/CR1687_S1_L001_R2_001.fastq.gz,MT04_A10-12_MTB_2021-12-10,MT04_A10-12_MTB_2021-12-10
CR179,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/CR179_S3_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/CR179_S3_L001_R2_001.fastq.gz,MT04_A10-12_MTB_2021-12-10,MT04_A10-12_MTB_2021-12-10
CR188-Feb10-21,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/CR188-Feb10-21_S22_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/CR188-Feb10-21_S22_L001_R2_001.fastq.gz,MT04_A10-12_MTB_2021-12-10,MT04_A10-12_MTB_2021-12-10
CR190,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/CR190_S10_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/CR190_S10_L001_R2_001.fastq.gz,MT04_A10-12_MTB_2021-12-10,MT04_A10-12_MTB_2021-12-10
CR197,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/CR197_S12_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/CR197_S12_L001_R2_001.fastq.gz,MT04_A10-12_MTB_2021-12-10,MT04_A10-12_MTB_2021-12-10
CR261,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/CR261_S18_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/CR261_S18_L001_R2_001.fastq.gz,MT04_A10-12_MTB_2021-12-10,MT04_A10-12_MTB_2021-12-10
CR321,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/CR321_S13_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/CR321_S13_L001_R2_001.fastq.gz,MT04_A10-12_MTB_2021-12-10,MT04_A10-12_MTB_2021-12-10
CR345-Feb10-21,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/CR345-Feb10-21_S14_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/CR345-Feb10-21_S14_L001_R2_001.fastq.gz,MT04_A10-12_MTB_2021-12-10,MT04_A10-12_MTB_2021-12-10
CR400,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/CR400_S11_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/CR400_S11_L001_R2_001.fastq.gz,MT04_A10-12_MTB_2021-12-10,MT04_A10-12_MTB_2021-12-10
CR419-Jan19-21,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/CR419-Jan19-21_S2_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/CR419-Jan19-21_S2_L001_R2_001.fastq.gz,MT04_A10-12_MTB_2021-12-10,MT04_A10-12_MTB_2021-12-10
CR497,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/CR497_S17_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/CR497_S17_L001_R2_001.fastq.gz,MT04_A10-12_MTB_2021-12-10,MT04_A10-12_MTB_2021-12-10
S356-6903,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/S356-6903_S9_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/S356-6903_S9_L001_R2_001.fastq.gz,MT04_A10-12_MTB_2021-12-10,MT04_A10-12_MTB_2021-12-10
S358-6864,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/S358-6864_S7_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT04_A10-12_MTB_2021-12-10/S358-6864_S7_L001_R2_001.fastq.gz,MT04_A10-12_MTB_2021-12-10,MT04_A10-12_MTB_2021-12-10
